card_id,fact_id,admission_status
V1-CARD-0006,V1-FCT-0032,accepted_for_n2
V1-CARD-0006,V1-FCT-0033,accepted_for_n2
V1-CARD-0006,V1-FCT-0034,accepted_for_n2
V1-CARD-0007,V1-FCT-0035,accepted_for_n2
V1-CARD-0007,V1-FCT-0036,accepted_for_n2
V1-CARD-0007,V1-FCT-0037,accepted_for_n2
V1-CARD-0007,V1-FCT-0038,accepted_for_n2
V1-CARD-0007,V1-FCT-0039,accepted_for_n2
V1-CARD-0007,V1-FCT-0040,accepted_for_n2
V1-CARD-0007,V1-FCT-0041,accepted_for_n2
V1-CARD-0008,V1-FCT-0042,accepted_for_n2
V1-CARD-0008,V1-FCT-0043,accepted_for_n2
V1-CARD-0008,V1-FCT-0044,accepted_for_n2
V1-CARD-0008,V1-FCT-0045,accepted_for_n2
V1-CARD-0008,V1-FCT-0046,accepted_for_n2
V1-CARD-0008,V1-FCT-0047,accepted_for_n2
V1-CARD-0009,V1-FCT-0051,batch_retained_candidate
V1-CARD-0009,V1-FCT-0052,batch_retained_candidate
V1-CARD-0009,V1-FCT-0053,batch_retained_candidate
V1-CARD-0009,V1-FCT-0054,batch_retained_candidate
V1-CARD-0009,V1-FCT-0055,batch_retained_candidate
V1-CARD-0009,V1-FCT-0056,batch_retained_candidate
V1-CARD-0009,V1-FCT-0057,batch_retained_candidate
V1-CARD-0009,V1-FCT-0058,batch_retained_candidate
V1-CARD-0010,V1-FCT-0075,batch_retained_candidate
V1-CARD-0010,V1-FCT-0076,batch_retained_candidate
V1-CARD-0010,V1-FCT-0077,batch_retained_candidate
V1-CARD-0010,V1-FCT-0078,batch_retained_candidate
V1-CARD-0010,V1-FCT-0079,batch_retained_candidate
V1-CARD-0010,V1-FCT-0080,batch_retained_candidate
V1-CARD-0010,V1-FCT-0081,batch_retained_candidate
V1-CARD-0010,V1-FCT-0233,candidate_for_staging_review
V1-CARD-0011,V1-FCT-0082,batch_retained_candidate
V1-CARD-0011,V1-FCT-0083,batch_retained_candidate
V1-CARD-0011,V1-FCT-0084,batch_retained_candidate
V1-CARD-0011,V1-FCT-0085,batch_retained_candidate
V1-CARD-0012,V1-FCT-0086,batch_retained_candidate
V1-CARD-0012,V1-FCT-0087,batch_retained_candidate
V1-CARD-0012,V1-FCT-0088,batch_retained_candidate
V1-CARD-0013,V1-FCT-0059,batch_retained_candidate
V1-CARD-0013,V1-FCT-0060,batch_retained_candidate
V1-CARD-0013,V1-FCT-0061,batch_retained_candidate
V1-CARD-0013,V1-FCT-0062,batch_retained_candidate
V1-CARD-0013,V1-FCT-0063,batch_retained_candidate
V1-CARD-0013,V1-FCT-0064,batch_retained_candidate
V1-CARD-0013,V1-FCT-0065,batch_retained_candidate
V1-CARD-0013,V1-FCT-0066,batch_retained_candidate
V1-CARD-0014,V1-FCT-0089,batch_retained_candidate
V1-CARD-0014,V1-FCT-0090,batch_retained_candidate
V1-CARD-0014,V1-FCT-0091,batch_retained_candidate
V1-CARD-0014,V1-FCT-0092,batch_retained_candidate
V1-CARD-0014,V1-FCT-0093,batch_retained_candidate
V1-CARD-0014,V1-FCT-0094,batch_retained_candidate
V1-CARD-0015,V1-FCT-0095,batch_retained_candidate
V1-CARD-0015,V1-FCT-0096,batch_retained_candidate
V1-CARD-0015,V1-FCT-0097,batch_retained_candidate
V1-CARD-0016,V1-FCT-0098,batch_retained_candidate
V1-CARD-0016,V1-FCT-0099,batch_retained_candidate
V1-CARD-0016,V1-FCT-0100,batch_retained_candidate
V1-CARD-0016,V1-FCT-0101,batch_retained_candidate
V1-CARD-0017,V1-FCT-0067,batch_retained_candidate
V1-CARD-0017,V1-FCT-0068,batch_retained_candidate
V1-CARD-0017,V1-FCT-0069,batch_retained_candidate
V1-CARD-0017,V1-FCT-0070,batch_retained_candidate
V1-CARD-0017,V1-FCT-0071,batch_retained_candidate
V1-CARD-0017,V1-FCT-0072,batch_retained_candidate
V1-CARD-0017,V1-FCT-0073,batch_retained_candidate
V1-CARD-0017,V1-FCT-0074,batch_retained_candidate
V1-CARD-0018,V1-FCT-0102,batch_retained_candidate
V1-CARD-0018,V1-FCT-0103,batch_retained_candidate
V1-CARD-0018,V1-FCT-0104,batch_retained_candidate
V1-CARD-0018,V1-FCT-0105,batch_retained_candidate
V1-CARD-0018,V1-FCT-0106,batch_retained_candidate
V1-CARD-0018,V1-FCT-0107,batch_retained_candidate
V1-CARD-0018,V1-FCT-0108,batch_retained_candidate
V1-CARD-0019,V1-FCT-0109,batch_retained_candidate
V1-CARD-0019,V1-FCT-0110,batch_retained_candidate
V1-CARD-0019,V1-FCT-0111,batch_retained_candidate
V1-CARD-0019,V1-FCT-0112,batch_retained_candidate
V1-CARD-0020,V1-FCT-0113,batch_retained_candidate
V1-CARD-0020,V1-FCT-0114,batch_retained_candidate
V1-CARD-0020,V1-FCT-0115,batch_retained_candidate
V1-CARD-0020,V1-FCT-0116,batch_retained_candidate
V1-CARD-0021,V1-FCT-0117,batch_retained_candidate
V1-CARD-0021,V1-FCT-0118,batch_retained_candidate
V1-CARD-0021,V1-FCT-0119,batch_retained_candidate
V1-CARD-0021,V1-FCT-0120,batch_retained_candidate
V1-CARD-0021,V1-FCT-0121,batch_retained_candidate
V1-CARD-0021,V1-FCT-0122,batch_retained_candidate
V1-CARD-0021,V1-FCT-0212,candidate_for_staging_review
V1-CARD-0021,V1-FCT-0213,candidate_for_staging_review
V1-CARD-0021,V1-FCT-0214,candidate_for_staging_review
V1-CARD-0022,V1-FCT-0131,batch_retained_candidate
V1-CARD-0022,V1-FCT-0132,batch_retained_candidate
V1-CARD-0022,V1-FCT-0133,batch_retained_candidate
V1-CARD-0022,V1-FCT-0215,candidate_for_staging_review
V1-CARD-0022,V1-FCT-0216,candidate_for_staging_review
V1-CARD-0023,V1-FCT-0134,batch_retained_candidate
V1-CARD-0023,V1-FCT-0135,batch_retained_candidate
V1-CARD-0023,V1-FCT-0136,batch_retained_candidate
V1-CARD-0023,V1-FCT-0137,batch_retained_candidate
V1-CARD-0023,V1-FCT-0223,candidate_for_staging_review
V1-CARD-0023,V1-FCT-0224,candidate_for_staging_review
V1-CARD-0023,V1-FCT-0237,gap
V1-CARD-0024,V1-FCT-0138,batch_retained_candidate
V1-CARD-0024,V1-FCT-0139,batch_retained_candidate
V1-CARD-0024,V1-FCT-0140,batch_retained_candidate
V1-CARD-0024,V1-FCT-0141,batch_retained_candidate
V1-CARD-0024,V1-FCT-0142,batch_retained_candidate
V1-CARD-0025,V1-FCT-0123,batch_retained_candidate
V1-CARD-0025,V1-FCT-0124,batch_retained_candidate
V1-CARD-0025,V1-FCT-0125,batch_retained_candidate
V1-CARD-0025,V1-FCT-0165,batch_retained_candidate
V1-CARD-0025,V1-FCT-0219,candidate_for_staging_review
V1-CARD-0025,V1-FCT-0220,candidate_for_staging_review
V1-CARD-0025,V1-FCT-0231,candidate_for_staging_review
V1-CARD-0026,V1-FCT-0143,batch_retained_candidate
V1-CARD-0026,V1-FCT-0144,batch_retained_candidate
V1-CARD-0026,V1-FCT-0145,batch_retained_candidate
V1-CARD-0026,V1-FCT-0146,batch_retained_candidate
V1-CARD-0026,V1-FCT-0225,candidate_for_staging_review
V1-CARD-0027,V1-FCT-0147,batch_retained_candidate
V1-CARD-0027,V1-FCT-0148,batch_retained_candidate
V1-CARD-0027,V1-FCT-0149,batch_retained_candidate
V1-CARD-0027,V1-FCT-0226,candidate_for_staging_review
V1-CARD-0028,V1-FCT-0150,batch_retained_candidate
V1-CARD-0028,V1-FCT-0151,batch_retained_candidate
V1-CARD-0028,V1-FCT-0152,batch_retained_candidate
V1-CARD-0028,V1-FCT-0227,candidate_for_staging_review
V1-CARD-0029,V1-FCT-0126,batch_retained_candidate
V1-CARD-0029,V1-FCT-0127,batch_retained_candidate
V1-CARD-0029,V1-FCT-0128,batch_retained_candidate
V1-CARD-0029,V1-FCT-0129,batch_retained_candidate
V1-CARD-0029,V1-FCT-0130,batch_retained_candidate
V1-CARD-0029,V1-FCT-0229,candidate_for_staging_review
V1-CARD-0029,V1-FCT-0230,candidate_for_staging_review
V1-CARD-0030,V1-FCT-0153,batch_retained_candidate
V1-CARD-0030,V1-FCT-0154,batch_retained_candidate
V1-CARD-0030,V1-FCT-0155,batch_retained_candidate
V1-CARD-0030,V1-FCT-0156,batch_retained_candidate
V1-CARD-0030,V1-FCT-0228,candidate_for_staging_review
V1-CARD-0031,V1-FCT-0157,batch_retained_candidate
V1-CARD-0031,V1-FCT-0158,batch_retained_candidate
V1-CARD-0031,V1-FCT-0159,batch_retained_candidate
V1-CARD-0031,V1-FCT-0160,batch_retained_candidate
V1-CARD-0031,V1-FCT-0218,hold
V1-CARD-0032,V1-FCT-0161,batch_retained_candidate
V1-CARD-0032,V1-FCT-0162,batch_retained_candidate
V1-CARD-0032,V1-FCT-0163,batch_retained_candidate
V1-CARD-0032,V1-FCT-0164,batch_retained_candidate
V1-CARD-0033,V1-FCT-0166,batch_retained_candidate
V1-CARD-0033,V1-FCT-0167,batch_retained_candidate
V1-CARD-0033,V1-FCT-0168,batch_retained_candidate
V1-CARD-0033,V1-FCT-0169,batch_retained_candidate
V1-CARD-0033,V1-FCT-0170,batch_retained_candidate
V1-CARD-0033,V1-FCT-0171,batch_retained_candidate
V1-CARD-0033,V1-FCT-0172,batch_retained_candidate
V1-CARD-0033,V1-FCT-0173,batch_retained_candidate
V1-CARD-0034,V1-FCT-0184,batch_retained_candidate
V1-CARD-0034,V1-FCT-0185,batch_retained_candidate
V1-CARD-0034,V1-FCT-0186,batch_retained_candidate
V1-CARD-0034,V1-FCT-0187,batch_retained_candidate
V1-CARD-0034,V1-FCT-0217,candidate_for_staging_review
V1-CARD-0035,V1-FCT-0188,batch_retained_candidate
V1-CARD-0035,V1-FCT-0189,batch_retained_candidate
V1-CARD-0035,V1-FCT-0190,batch_retained_candidate
V1-CARD-0035,V1-FCT-0191,batch_retained_candidate
V1-CARD-0036,V1-FCT-0192,batch_retained_candidate
V1-CARD-0036,V1-FCT-0193,batch_retained_candidate
V1-CARD-0036,V1-FCT-0194,batch_retained_candidate
V1-CARD-0036,V1-FCT-0195,batch_retained_candidate
V1-CARD-0036,V1-FCT-0196,batch_retained_candidate
V1-CARD-0036,V1-FCT-0197,batch_retained_candidate
V1-CARD-0036,V1-FCT-0221,candidate_for_staging_review
V1-CARD-0036,V1-FCT-0222,research_note_only
V1-CARD-0036,V1-FCT-0238,pending_n3
V1-CARD-0037,V1-FCT-0174,batch_retained_candidate
V1-CARD-0037,V1-FCT-0175,batch_retained_candidate
V1-CARD-0037,V1-FCT-0176,batch_retained_candidate
V1-CARD-0037,V1-FCT-0177,batch_retained_candidate
V1-CARD-0037,V1-FCT-0178,batch_retained_candidate
V1-CARD-0037,V1-FCT-0179,batch_retained_candidate
V1-CARD-0037,V1-FCT-0180,batch_retained_candidate
V1-CARD-0037,V1-FCT-0181,batch_retained_candidate
V1-CARD-0037,V1-FCT-0182,batch_retained_candidate
V1-CARD-0037,V1-FCT-0183,batch_retained_candidate
V1-CARD-0037,V1-FCT-0236,not_work_level
V1-CARD-0038,V1-FCT-0198,batch_retained_candidate
V1-CARD-0038,V1-FCT-0199,batch_retained_candidate
V1-CARD-0038,V1-FCT-0200,batch_retained_candidate
V1-CARD-0038,V1-FCT-0201,batch_retained_candidate
V1-CARD-0038,V1-FCT-0202,batch_retained_candidate
V1-CARD-0038,V1-FCT-0211,batch_retained_candidate
V1-CARD-0039,V1-FCT-0203,batch_retained_candidate
V1-CARD-0039,V1-FCT-0204,batch_retained_candidate
V1-CARD-0039,V1-FCT-0205,batch_retained_candidate
V1-CARD-0039,V1-FCT-0232,candidate_for_staging_review
V1-CARD-0039,V1-FCT-0235,gap
V1-CARD-0040,V1-FCT-0206,batch_retained_candidate
V1-CARD-0040,V1-FCT-0207,batch_retained_candidate
V1-CARD-0040,V1-FCT-0208,batch_retained_candidate
V1-CARD-0040,V1-FCT-0209,batch_retained_candidate
V1-CARD-0040,V1-FCT-0210,batch_retained_candidate
V1-CARD-0040,V1-FCT-0234,hold
